 rho = L(surface reflected)/L(sky) (non-dimen) as in
 Mobley, 1999, Appl Opt 38, page 7445, Eq. 4
   [(Theta,Phi) are the directions of photon travel.
   Theta is measured from 0 at the zenith.
   Solar photons travel in the Phi = 180 direction (the sun is located at Phi = 0).
   (Thus Phi = 45 represents the 135 degree viewing angle for minimizing sun glitter.)]
   These values are for 550 nm (see RhoNotes.pdf for discussion)
wind,sza,vza,azi,rho
12.0,30.0,20.0,90.0,0.0939
12.0,30.0,20.0,75.0,0.1063
12.0,30.0,20.0,60.0,0.1204
12.0,30.0,20.0,45.0,0.1191
12.0,30.0,20.0,30.0,0.1046
12.0,30.0,20.0,15.0,0.0821
12.0,30.0,20.0,0.0,0.0739
12.0,30.0,30.0,180.0,0.0360
12.0,30.0,30.0,165.0,0.0359
12.0,30.0,30.0,150.0,0.0380
12.0,30.0,30.0,135.0,0.0380
12.0,30.0,30.0,120.0,0.0415
12.0,30.0,30.0,105.0,0.0528
12.0,30.0,30.0,90.0,0.0737
12.0,30.0,30.0,75.0,0.0947
12.0,30.0,30.0,60.0,0.1129
12.0,30.0,30.0,45.0,0.1181
12.0,30.0,30.0,30.0,0.1001
12.0,30.0,30.0,15.0,0.0700
12.0,30.0,30.0,0.0,0.0009
12.0,30.0,40.0,180.0,0.0359
12.0,30.0,40.0,165.0,0.0368
12.0,30.0,40.0,150.0,0.0371
12.0,30.0,40.0,135.0,0.0370
12.0,30.0,40.0,120.0,0.0385
12.0,30.0,40.0,105.0,0.0417
12.0,30.0,40.0,90.0,0.0533
12.0,30.0,40.0,75.0,0.0678
12.0,30.0,40.0,60.0,0.0988
12.0,30.0,40.0,45.0,0.1145
12.0,30.0,40.0,30.0,0.1245
12.0,30.0,40.0,15.0,0.1119
12.0,30.0,40.0,0.0,0.0968
12.0,30.0,50.0,180.0,0.0533
12.0,30.0,50.0,165.0,0.0536
12.0,30.0,50.0,150.0,0.0530
12.0,30.0,50.0,135.0,0.0525
12.0,30.0,50.0,120.0,0.0502
12.0,30.0,50.0,105.0,0.0509
12.0,30.0,50.0,90.0,0.0547
12.0,30.0,50.0,75.0,0.0618
12.0,30.0,50.0,60.0,0.0865
12.0,30.0,50.0,45.0,0.1149
12.0,30.0,50.0,30.0,0.1579
12.0,30.0,50.0,15.0,0.1808
12.0,30.0,50.0,0.0,0.1852
12.0,30.0,60.0,180.0,0.0899
12.0,30.0,60.0,165.0,0.0905
12.0,30.0,60.0,150.0,0.0906
12.0,30.0,60.0,135.0,0.0872
12.0,30.0,60.0,120.0,0.0832
12.0,30.0,60.0,105.0,0.0828
12.0,30.0,60.0,90.0,0.0841
12.0,30.0,60.0,75.0,0.0850
12.0,30.0,60.0,60.0,0.0883
12.0,30.0,60.0,45.0,0.1174
12.0,30.0,60.0,30.0,0.1802
12.0,30.0,60.0,15.0,0.2479
12.0,30.0,60.0,0.0,0.2701
12.0,30.0,70.0,180.0,0.1341
12.0,30.0,70.0,165.0,0.1374
12.0,30.0,70.0,150.0,0.1408
12.0,30.0,70.0,135.0,0.1391
12.0,30.0,70.0,120.0,0.1340
12.0,30.0,70.0,105.0,0.1373
12.0,30.0,70.0,90.0,0.1401
12.0,30.0,70.0,75.0,0.1374
12.0,30.0,70.0,60.0,0.1372
12.0,30.0,70.0,45.0,0.1587
12.0,30.0,70.0,30.0,0.2025
12.0,30.0,70.0,15.0,0.2767
12.0,30.0,70.0,0.0,0.3242
12.0,30.0,80.0,180.0,0.1574
12.0,30.0,80.0,165.0,0.1655
12.0,30.0,80.0,150.0,0.1716
12.0,30.0,80.0,135.0,0.1713
12.0,30.0,80.0,120.0,0.1676
12.0,30.0,80.0,105.0,0.1839
12.0,30.0,80.0,90.0,0.1897
12.0,30.0,80.0,75.0,0.1942
12.0,30.0,80.0,60.0,0.1885
12.0,30.0,80.0,45.0,0.2118
12.0,30.0,80.0,30.0,0.2473
12.0,30.0,80.0,15.0,0.3123
12.0,30.0,80.0,0.0,0.3450
12.0,30.0,87.5,180.0,0.1551
12.0,30.0,87.5,165.0,0.1687
12.0,30.0,87.5,150.0,0.1862
12.0,30.0,87.5,135.0,0.1843
12.0,30.0,87.5,120.0,0.1850
12.0,30.0,87.5,105.0,0.1965
12.0,30.0,87.5,90.0,0.2092
12.0,30.0,87.5,75.0,0.2209
12.0,30.0,87.5,60.0,0.2334
12.0,30.0,87.5,45.0,0.2593
12.0,30.0,87.5,30.0,0.3000
12.0,30.0,87.5,15.0,0.3485
12.0,30.0,87.5,0.0,0.3706
12.0,40.0,0.0,0.0,0.0780
12.0,40.0,10.0,180.0,0.0505
12.0,40.0,10.0,165.0,0.0497
12.0,40.0,10.0,150.0,0.0547
12.0,40.0,10.0,135.0,0.0588
12.0,40.0,10.0,120.0,0.0564
12.0,40.0,10.0,105.0,0.0683
12.0,40.0,10.0,90.0,0.0736
12.0,40.0,10.0,75.0,0.0744
12.0,40.0,10.0,60.0,0.0937
12.0,40.0,10.0,45.0,0.1009
12.0,40.0,10.0,30.0,0.1066
12.0,40.0,10.0,15.0,0.1153
12.0,40.0,10.0,0.0,0.1233
12.0,40.0,20.0,180.0,0.0304
12.0,40.0,20.0,165.0,0.0331
12.0,40.0,20.0,150.0,0.0333
12.0,40.0,20.0,135.0,0.0359
12.0,40.0,20.0,120.0,0.0402
12.0,40.0,20.0,105.0,0.0463
12.0,40.0,20.0,90.0,0.0555
12.0,40.0,20.0,75.0,0.0718
12.0,40.0,20.0,60.0,0.0917
12.0,40.0,20.0,45.0,0.1060
12.0,40.0,20.0,30.0,0.1143
12.0,40.0,20.0,15.0,0.1147
12.0,40.0,20.0,0.0,0.1123
12.0,40.0,30.0,180.0,0.0294
12.0,40.0,30.0,165.0,0.0287
12.0,40.0,30.0,150.0,0.0294
12.0,40.0,30.0,135.0,0.0310
12.0,40.0,30.0,120.0,0.0315
12.0,40.0,30.0,105.0,0.0352
12.0,40.0,30.0,90.0,0.0438
12.0,40.0,30.0,75.0,0.0566
12.0,40.0,30.0,60.0,0.0818
12.0,40.0,30.0,45.0,0.1059
12.0,40.0,30.0,30.0,0.1153
12.0,40.0,30.0,15.0,0.0913
12.0,40.0,30.0,0.0,0.0792
12.0,40.0,40.0,180.0,0.0365
12.0,40.0,40.0,165.0,0.0363
12.0,40.0,40.0,150.0,0.0357
12.0,40.0,40.0,135.0,0.0355
12.0,40.0,40.0,120.0,0.0343
12.0,40.0,40.0,105.0,0.0368
12.0,40.0,40.0,90.0,0.0380
12.0,40.0,40.0,75.0,0.0508
12.0,40.0,40.0,60.0,0.0696
12.0,40.0,40.0,45.0,0.0999
12.0,40.0,40.0,30.0,0.1145
12.0,40.0,40.0,15.0,0.0862
12.0,40.0,40.0,0.0,0.0014
12.0,40.0,50.0,180.0,0.0554
12.0,40.0,50.0,165.0,0.0557
12.0,40.0,50.0,150.0,0.0550
12.0,40.0,50.0,135.0,0.0536
12.0,40.0,50.0,120.0,0.0511
12.0,40.0,50.0,105.0,0.0504
12.0,40.0,50.0,90.0,0.0508
12.0,40.0,50.0,75.0,0.0529
12.0,40.0,50.0,60.0,0.0683
12.0,40.0,50.0,45.0,0.0980
12.0,40.0,50.0,30.0,0.1352
12.0,40.0,50.0,15.0,0.1381
12.0,40.0,50.0,0.0,0.1210
12.0,40.0,60.0,180.0,0.0911
12.0,40.0,60.0,165.0,0.0922
12.0,40.0,60.0,150.0,0.0925
12.0,40.0,60.0,135.0,0.0890
12.0,40.0,60.0,120.0,0.0847
12.0,40.0,60.0,105.0,0.0839
12.0,40.0,60.0,90.0,0.0843
12.0,40.0,60.0,75.0,0.0822
12.0,40.0,60.0,60.0,0.0841
12.0,40.0,60.0,45.0,0.1092
12.0,40.0,60.0,30.0,0.1719
12.0,40.0,60.0,15.0,0.2530
12.0,40.0,60.0,0.0,0.2857
12.0,40.0,70.0,180.0,0.1328
12.0,40.0,70.0,165.0,0.1362
12.0,40.0,70.0,150.0,0.1399
12.0,40.0,70.0,135.0,0.1385
12.0,40.0,70.0,120.0,0.1335
12.0,40.0,70.0,105.0,0.1368
12.0,40.0,70.0,90.0,0.1394
12.0,40.0,70.0,75.0,0.1361
12.0,40.0,70.0,60.0,0.1340
12.0,40.0,70.0,45.0,0.1504
12.0,40.0,70.0,30.0,0.2241
12.0,40.0,70.0,15.0,0.3716
12.0,40.0,70.0,0.0,0.5019
12.0,40.0,80.0,180.0,0.1538
12.0,40.0,80.0,165.0,0.1619
12.0,40.0,80.0,150.0,0.1678
12.0,40.0,80.0,135.0,0.1675
12.0,40.0,80.0,120.0,0.1639
12.0,40.0,80.0,105.0,0.1802
12.0,40.0,80.0,90.0,0.1861
12.0,40.0,80.0,75.0,0.1906
12.0,40.0,80.0,60.0,0.1856
12.0,40.0,80.0,45.0,0.2095
12.0,40.0,80.0,30.0,0.2713
12.0,40.0,80.0,15.0,0.4772
12.0,40.0,80.0,0.0,0.6231
12.0,40.0,87.5,180.0,0.1516
12.0,40.0,87.5,165.0,0.1650
12.0,40.0,87.5,150.0,0.1819
12.0,40.0,87.5,135.0,0.1795
12.0,40.0,87.5,120.0,0.1799
12.0,40.0,87.5,105.0,0.1912
12.0,40.0,87.5,90.0,0.2042
12.0,40.0,87.5,75.0,0.2157
12.0,40.0,87.5,60.0,0.2295
12.0,40.0,87.5,45.0,0.2617
12.0,40.0,87.5,30.0,0.3270
12.0,40.0,87.5,15.0,0.5480
12.0,40.0,87.5,0.0,0.7328
12.0,50.0,0.0,0.0,0.0506
12.0,50.0,10.0,180.0,0.0328
12.0,50.0,10.0,165.0,0.0311
12.0,50.0,10.0,150.0,0.0308
12.0,50.0,10.0,135.0,0.0299
12.0,50.0,10.0,120.0,0.0370
12.0,50.0,10.0,105.0,0.0381
12.0,50.0,10.0,90.0,0.0473
12.0,50.0,10.0,75.0,0.0497
12.0,50.0,10.0,60.0,0.0559
12.0,50.0,10.0,45.0,0.0705
12.0,50.0,10.0,30.0,0.0694
12.0,50.0,10.0,15.0,0.0912
12.0,50.0,10.0,0.0,0.0865
12.0,50.0,20.0,180.0,0.0264
12.0,50.0,20.0,165.0,0.0262
12.0,50.0,20.0,150.0,0.0254
12.0,50.0,20.0,135.0,0.0297
12.0,50.0,20.0,120.0,0.0285
12.0,50.0,20.0,105.0,0.0340
12.0,50.0,20.0,90.0,0.0325
12.0,50.0,20.0,75.0,0.0464
12.0,50.0,20.0,60.0,0.0577
12.0,50.0,20.0,45.0,0.0785
12.0,50.0,20.0,30.0,0.1014
12.0,50.0,20.0,15.0,0.1116
12.0,50.0,20.0,0.0,0.1119
12.0,50.0,30.0,180.0,0.0279
12.0,50.0,30.0,165.0,0.0282
12.0,50.0,30.0,150.0,0.0281
12.0,50.0,30.0,135.0,0.0275
12.0,50.0,30.0,120.0,0.0289
12.0,50.0,30.0,105.0,0.0288
12.0,50.0,30.0,90.0,0.0316
12.0,50.0,30.0,75.0,0.0396
12.0,50.0,30.0,60.0,0.0540
12.0,50.0,30.0,45.0,0.0782
12.0,50.0,30.0,30.0,0.1073
12.0,50.0,30.0,15.0,0.1259
12.0,50.0,30.0,0.0,0.1194
12.0,50.0,40.0,180.0,0.0365
12.0,50.0,40.0,165.0,0.0368
12.0,50.0,40.0,150.0,0.0362
12.0,50.0,40.0,135.0,0.0351
12.0,50.0,40.0,120.0,0.0345
12.0,50.0,40.0,105.0,0.0343
12.0,50.0,40.0,90.0,0.0362
12.0,50.0,40.0,75.0,0.0370
12.0,50.0,40.0,60.0,0.0500
12.0,50.0,40.0,45.0,0.0785
12.0,50.0,40.0,30.0,0.1115
12.0,50.0,40.0,15.0,0.1122
12.0,50.0,40.0,0.0,0.0919
12.0,50.0,50.0,180.0,0.0559
12.0,50.0,50.0,165.0,0.0562
12.0,50.0,50.0,150.0,0.0557
12.0,50.0,50.0,135.0,0.0544
12.0,50.0,50.0,120.0,0.0518
12.0,50.0,50.0,105.0,0.0508
12.0,50.0,50.0,90.0,0.0510
12.0,50.0,50.0,75.0,0.0507
12.0,50.0,50.0,60.0,0.0545
12.0,50.0,50.0,45.0,0.0796
12.0,50.0,50.0,30.0,0.1182
12.0,50.0,50.0,15.0,0.1187
12.0,50.0,50.0,0.0,0.0028
12.0,50.0,60.0,180.0,0.0904
12.0,50.0,60.0,165.0,0.0916
12.0,50.0,60.0,150.0,0.0923
12.0,50.0,60.0,135.0,0.0892
12.0,50.0,60.0,120.0,0.0852
12.0,50.0,60.0,105.0,0.0848
12.0,50.0,60.0,90.0,0.0851
12.0,50.0,60.0,75.0,0.0819
12.0,50.0,60.0,60.0,0.0823
12.0,50.0,60.0,45.0,0.0961
12.0,50.0,60.0,30.0,0.1500
12.0,50.0,60.0,15.0,0.2084
12.0,50.0,60.0,0.0,0.2047
12.0,50.0,70.0,180.0,0.1309
12.0,50.0,70.0,165.0,0.1343
12.0,50.0,70.0,150.0,0.1382
12.0,50.0,70.0,135.0,0.1371
12.0,50.0,70.0,120.0,0.1325
12.0,50.0,70.0,105.0,0.1361
12.0,50.0,70.0,90.0,0.1388
12.0,50.0,70.0,75.0,0.1352
12.0,50.0,70.0,60.0,0.1329
12.0,50.0,70.0,45.0,0.1430
12.0,50.0,70.0,30.0,0.1969
12.0,50.0,70.0,15.0,0.3946
12.0,50.0,70.0,0.0,0.5436
12.0,50.0,80.0,180.0,0.1528
12.0,50.0,80.0,165.0,0.1608
12.0,50.0,80.0,150.0,0.1666
12.0,50.0,80.0,135.0,0.1659
12.0,50.0,80.0,120.0,0.1619
12.0,50.0,80.0,105.0,0.1775
12.0,50.0,80.0,90.0,0.1828
12.0,50.0,80.0,75.0,0.1865
12.0,50.0,80.0,60.0,0.1812
12.0,50.0,80.0,45.0,0.2046
12.0,50.0,80.0,30.0,0.2716
12.0,50.0,80.0,15.0,0.6193
12.0,50.0,80.0,0.0,1.1251
12.0,50.0,87.5,180.0,0.1528
12.0,50.0,87.5,165.0,0.1662
12.0,50.0,87.5,150.0,0.1828
12.0,50.0,87.5,135.0,0.1793
12.0,50.0,87.5,120.0,0.1783
12.0,50.0,87.5,105.0,0.1881
12.0,50.0,87.5,90.0,0.1996
12.0,50.0,87.5,75.0,0.2088
12.0,50.0,87.5,60.0,0.2218
12.0,50.0,87.5,45.0,0.2578
12.0,50.0,87.5,30.0,0.3343
12.0,50.0,87.5,15.0,0.7923
12.0,50.0,87.5,0.0,1.6678
12.0,60.0,0.0,0.0,0.0321
12.0,60.0,10.0,180.0,0.0247
12.0,60.0,10.0,165.0,0.0262
12.0,60.0,10.0,150.0,0.0264
12.0,60.0,10.0,135.0,0.0257
12.0,60.0,10.0,120.0,0.0265
12.0,60.0,10.0,105.0,0.0279
12.0,60.0,10.0,90.0,0.0309
12.0,60.0,10.0,75.0,0.0344
12.0,60.0,10.0,60.0,0.0427
12.0,60.0,10.0,45.0,0.0420
12.0,60.0,10.0,30.0,0.0524
12.0,60.0,10.0,15.0,0.0554
12.0,60.0,10.0,0.0,0.0535
12.0,60.0,20.0,180.0,0.0250
12.0,60.0,20.0,165.0,0.0249
12.0,60.0,20.0,150.0,0.0248
12.0,60.0,20.0,135.0,0.0250
12.0,60.0,20.0,120.0,0.0250
12.0,60.0,20.0,105.0,0.0272
12.0,60.0,20.0,90.0,0.0282
12.0,60.0,20.0,75.0,0.0332
12.0,60.0,20.0,60.0,0.0386
12.0,60.0,20.0,45.0,0.0520
12.0,60.0,20.0,30.0,0.0702
12.0,60.0,20.0,15.0,0.0852
12.0,60.0,20.0,0.0,0.0931
12.0,60.0,30.0,180.0,0.0274
12.0,60.0,30.0,165.0,0.0275
12.0,60.0,30.0,150.0,0.0275
12.0,60.0,30.0,135.0,0.0272
12.0,60.0,30.0,120.0,0.0272
12.0,60.0,30.0,105.0,0.0275
12.0,60.0,30.0,90.0,0.0284
12.0,60.0,30.0,75.0,0.0309
12.0,60.0,30.0,60.0,0.0392
12.0,60.0,30.0,45.0,0.0584
12.0,60.0,30.0,30.0,0.0911
12.0,60.0,30.0,15.0,0.1213
12.0,60.0,30.0,0.0,0.1319
12.0,60.0,40.0,180.0,0.0360
12.0,60.0,40.0,165.0,0.0363
12.0,60.0,40.0,150.0,0.0359
12.0,60.0,40.0,135.0,0.0350
12.0,60.0,40.0,120.0,0.0345
12.0,60.0,40.0,105.0,0.0341
12.0,60.0,40.0,90.0,0.0349
12.0,60.0,40.0,75.0,0.0363
12.0,60.0,40.0,60.0,0.0415
12.0,60.0,40.0,45.0,0.0619
12.0,60.0,40.0,30.0,0.1071
12.0,60.0,40.0,15.0,0.1491
12.0,60.0,40.0,0.0,0.1636
12.0,60.0,50.0,180.0,0.0547
12.0,60.0,50.0,165.0,0.0552
12.0,60.0,50.0,150.0,0.0549
12.0,60.0,50.0,135.0,0.0540
12.0,60.0,50.0,120.0,0.0518
12.0,60.0,50.0,105.0,0.0513
12.0,60.0,50.0,90.0,0.0516
12.0,60.0,50.0,75.0,0.0510
12.0,60.0,50.0,60.0,0.0536
12.0,60.0,50.0,45.0,0.0684
12.0,60.0,50.0,30.0,0.1134
12.0,60.0,50.0,15.0,0.1572
12.0,60.0,50.0,0.0,0.1463
12.0,60.0,60.0,180.0,0.0883
12.0,60.0,60.0,165.0,0.0895
12.0,60.0,60.0,150.0,0.0905
12.0,60.0,60.0,135.0,0.0879
12.0,60.0,60.0,120.0,0.0848
12.0,60.0,60.0,105.0,0.0849
12.0,60.0,60.0,90.0,0.0860
12.0,60.0,60.0,75.0,0.0829
12.0,60.0,60.0,60.0,0.0820
12.0,60.0,60.0,45.0,0.0901
12.0,60.0,60.0,30.0,0.1295
12.0,60.0,60.0,15.0,0.1884
12.0,60.0,60.0,0.0,0.0073
12.0,60.0,70.0,180.0,0.1290
12.0,60.0,70.0,165.0,0.1324
12.0,60.0,70.0,150.0,0.1363
12.0,60.0,70.0,135.0,0.1354
12.0,60.0,70.0,120.0,0.1312
12.0,60.0,70.0,105.0,0.1352
12.0,60.0,70.0,90.0,0.1383
12.0,60.0,70.0,75.0,0.1348
12.0,60.0,70.0,60.0,0.1319
12.0,60.0,70.0,45.0,0.1398
12.0,60.0,70.0,30.0,0.1719
12.0,60.0,70.0,15.0,0.3331
12.0,60.0,70.0,0.0,0.4119
12.0,60.0,80.0,180.0,0.1536
12.0,60.0,80.0,165.0,0.1616
12.0,60.0,80.0,150.0,0.1671
12.0,60.0,80.0,135.0,0.1660
12.0,60.0,80.0,120.0,0.1612
12.0,60.0,80.0,105.0,0.1759
12.0,60.0,80.0,90.0,0.1800
12.0,60.0,80.0,75.0,0.1825
12.0,60.0,80.0,60.0,0.1760
12.0,60.0,80.0,45.0,0.1969
12.0,60.0,80.0,30.0,0.2354
12.0,60.0,80.0,15.0,0.6150
12.0,60.0,80.0,0.0,1.1278
12.0,60.0,87.5,180.0,0.1569
12.0,60.0,87.5,165.0,0.1706
12.0,60.0,87.5,150.0,0.1870
12.0,60.0,87.5,135.0,0.1823
12.0,60.0,87.5,120.0,0.1796
12.0,60.0,87.5,105.0,0.1870
12.0,60.0,87.5,90.0,0.1958
12.0,60.0,87.5,75.0,0.2018
12.0,60.0,87.5,60.0,0.2117
12.0,60.0,87.5,45.0,0.2460
12.0,60.0,87.5,30.0,0.3260
12.0,60.0,87.5,15.0,0.9661
12.0,60.0,87.5,0.0,2.3219
12.0,70.0,0.0,0.0,0.0259
12.0,70.0,10.0,180.0,0.0234
12.0,70.0,10.0,165.0,0.0236
12.0,70.0,10.0,150.0,0.0238
12.0,70.0,10.0,135.0,0.0242
12.0,70.0,10.0,120.0,0.0240
12.0,70.0,10.0,105.0,0.0243
12.0,70.0,10.0,90.0,0.0248
12.0,70.0,10.0,75.0,0.0271
12.0,70.0,10.0,60.0,0.0279
12.0,70.0,10.0,45.0,0.0316
12.0,70.0,10.0,30.0,0.0319
12.0,70.0,10.0,15.0,0.0351
12.0,70.0,10.0,0.0,0.0346
12.0,70.0,20.0,180.0,0.0244
12.0,70.0,20.0,165.0,0.0238
12.0,70.0,20.0,150.0,0.0238
12.0,70.0,20.0,135.0,0.0241
12.0,70.0,20.0,120.0,0.0240
12.0,70.0,20.0,105.0,0.0248
12.0,70.0,20.0,90.0,0.0256
12.0,70.0,20.0,75.0,0.0264
12.0,70.0,20.0,60.0,0.0301
12.0,70.0,20.0,45.0,0.0372
12.0,70.0,20.0,30.0,0.0486
12.0,70.0,20.0,15.0,0.0615
12.0,70.0,20.0,0.0,0.0626
12.0,70.0,30.0,180.0,0.0266
12.0,70.0,30.0,165.0,0.0268
12.0,70.0,30.0,150.0,0.0268
12.0,70.0,30.0,135.0,0.0265
12.0,70.0,30.0,120.0,0.0265
12.0,70.0,30.0,105.0,0.0266
12.0,70.0,30.0,90.0,0.0274
12.0,70.0,30.0,75.0,0.0285
12.0,70.0,30.0,60.0,0.0325
12.0,70.0,30.0,45.0,0.0444
12.0,70.0,30.0,30.0,0.0711
12.0,70.0,30.0,15.0,0.1050
12.0,70.0,30.0,0.0,0.1285
12.0,70.0,40.0,180.0,0.0348
12.0,70.0,40.0,165.0,0.0352
12.0,70.0,40.0,150.0,0.0349
12.0,70.0,40.0,135.0,0.0342
12.0,70.0,40.0,120.0,0.0340
12.0,70.0,40.0,105.0,0.0336
12.0,70.0,40.0,90.0,0.0345
12.0,70.0,40.0,75.0,0.0347
12.0,70.0,40.0,60.0,0.0380
12.0,70.0,40.0,45.0,0.0488
12.0,70.0,40.0,30.0,0.0927
12.0,70.0,40.0,15.0,0.1751
12.0,70.0,40.0,0.0,0.2110
12.0,70.0,50.0,180.0,0.0528
12.0,70.0,50.0,165.0,0.0533
12.0,70.0,50.0,150.0,0.0533
12.0,70.0,50.0,135.0,0.0527
12.0,70.0,50.0,120.0,0.0511
12.0,70.0,50.0,105.0,0.0511
12.0,70.0,50.0,90.0,0.0519
12.0,70.0,50.0,75.0,0.0513
12.0,70.0,50.0,60.0,0.0533
12.0,70.0,50.0,45.0,0.0639
12.0,70.0,50.0,30.0,0.1082
12.0,70.0,50.0,15.0,0.2174
12.0,70.0,50.0,0.0,0.2897
12.0,70.0,60.0,180.0,0.0857
12.0,70.0,60.0,165.0,0.0870
12.0,70.0,60.0,150.0,0.0881
12.0,70.0,60.0,135.0,0.0860
12.0,70.0,60.0,120.0,0.0834
12.0,70.0,60.0,105.0,0.0845
12.0,70.0,60.0,90.0,0.0862
12.0,70.0,60.0,75.0,0.0840
12.0,70.0,60.0,60.0,0.0839
12.0,70.0,60.0,45.0,0.0913
12.0,70.0,60.0,30.0,0.1238
12.0,70.0,60.0,15.0,0.2418
12.0,70.0,60.0,0.0,0.2775
12.0,70.0,70.0,180.0,0.1275
12.0,70.0,70.0,165.0,0.1307
12.0,70.0,70.0,150.0,0.1346
12.0,70.0,70.0,135.0,0.1338
12.0,70.0,70.0,120.0,0.1299
12.0,70.0,70.0,105.0,0.1342
12.0,70.0,70.0,90.0,0.1378
12.0,70.0,70.0,75.0,0.1344
12.0,70.0,70.0,60.0,0.1321
12.0,70.0,70.0,45.0,0.1403
12.0,70.0,70.0,30.0,0.1517
12.0,70.0,70.0,15.0,0.2769
12.0,70.0,70.0,0.0,0.0240
12.0,70.0,80.0,180.0,0.1557
12.0,70.0,80.0,165.0,0.1637
12.0,70.0,80.0,150.0,0.1689
12.0,70.0,80.0,135.0,0.1672
12.0,70.0,80.0,120.0,0.1616
12.0,70.0,80.0,105.0,0.1752
12.0,70.0,80.0,90.0,0.1780
12.0,70.0,80.0,75.0,0.1792
12.0,70.0,80.0,60.0,0.1710
12.0,70.0,80.0,45.0,0.1877
12.0,70.0,80.0,30.0,0.2057
12.0,70.0,80.0,15.0,0.4172
12.0,70.0,80.0,0.0,0.7564
12.0,70.0,87.5,180.0,0.1628
12.0,70.0,87.5,165.0,0.1766
12.0,70.0,87.5,150.0,0.1931
12.0,70.0,87.5,135.0,0.1872
12.0,70.0,87.5,120.0,0.1826
12.0,70.0,87.5,105.0,0.1875
12.0,70.0,87.5,90.0,0.1933
12.0,70.0,87.5,75.0,0.1957
12.0,70.0,87.5,60.0,0.2014
12.0,70.0,87.5,45.0,0.2273
12.0,70.0,87.5,30.0,0.2806
12.0,70.0,87.5,15.0,0.5980
12.0,70.0,87.5,0.0,1.6872
12.0,80.0,0.0,0.0,0.0233
12.0,80.0,10.0,180.0,0.0224
12.0,80.0,10.0,165.0,0.0225
12.0,80.0,10.0,150.0,0.0225
12.0,80.0,10.0,135.0,0.0227
12.0,80.0,10.0,120.0,0.0228
12.0,80.0,10.0,105.0,0.0228
12.0,80.0,10.0,90.0,0.0231
12.0,80.0,10.0,75.0,0.0236
12.0,80.0,10.0,60.0,0.0244
12.0,80.0,10.0,45.0,0.0252
12.0,80.0,10.0,30.0,0.0255
12.0,80.0,10.0,15.0,0.0261
12.0,80.0,10.0,0.0,0.0276
12.0,80.0,20.0,180.0,0.0233
12.0,80.0,20.0,165.0,0.0230
12.0,80.0,20.0,150.0,0.0230
12.0,80.0,20.0,135.0,0.0233
12.0,80.0,20.0,120.0,0.0231
12.0,80.0,20.0,105.0,0.0236
12.0,80.0,20.0,90.0,0.0237
12.0,80.0,20.0,75.0,0.0245
12.0,80.0,20.0,60.0,0.0258
12.0,80.0,20.0,45.0,0.0282
12.0,80.0,20.0,30.0,0.0322
12.0,80.0,20.0,15.0,0.0374
12.0,80.0,20.0,0.0,0.0402
12.0,80.0,30.0,180.0,0.0257
12.0,80.0,30.0,165.0,0.0259
12.0,80.0,30.0,150.0,0.0260
12.0,80.0,30.0,135.0,0.0258
12.0,80.0,30.0,120.0,0.0258
12.0,80.0,30.0,105.0,0.0259
12.0,80.0,30.0,90.0,0.0266
12.0,80.0,30.0,75.0,0.0271
12.0,80.0,30.0,60.0,0.0289
12.0,80.0,30.0,45.0,0.0339
12.0,80.0,30.0,30.0,0.0462
12.0,80.0,30.0,15.0,0.0689
12.0,80.0,30.0,0.0,0.0819
12.0,80.0,40.0,180.0,0.0335
12.0,80.0,40.0,165.0,0.0339
12.0,80.0,40.0,150.0,0.0338
12.0,80.0,40.0,135.0,0.0333
12.0,80.0,40.0,120.0,0.0332
12.0,80.0,40.0,105.0,0.0331
12.0,80.0,40.0,90.0,0.0341
12.0,80.0,40.0,75.0,0.0341
12.0,80.0,40.0,60.0,0.0368
12.0,80.0,40.0,45.0,0.0438
12.0,80.0,40.0,30.0,0.0695
12.0,80.0,40.0,15.0,0.1347
12.0,80.0,40.0,0.0,0.1863
12.0,80.0,50.0,180.0,0.0509
12.0,80.0,50.0,165.0,0.0513
12.0,80.0,50.0,150.0,0.0514
12.0,80.0,50.0,135.0,0.0512
12.0,80.0,50.0,120.0,0.0500
12.0,80.0,50.0,105.0,0.0504
12.0,80.0,50.0,90.0,0.0517
12.0,80.0,50.0,75.0,0.0514
12.0,80.0,50.0,60.0,0.0538
12.0,80.0,50.0,45.0,0.0640
12.0,80.0,50.0,30.0,0.0947
12.0,80.0,50.0,15.0,0.2165
12.0,80.0,50.0,0.0,0.3378
12.0,80.0,60.0,180.0,0.0834
12.0,80.0,60.0,165.0,0.0847
12.0,80.0,60.0,150.0,0.0859
12.0,80.0,60.0,135.0,0.0842
12.0,80.0,60.0,120.0,0.0821
12.0,80.0,60.0,105.0,0.0836
12.0,80.0,60.0,90.0,0.0860
12.0,80.0,60.0,75.0,0.0844
12.0,80.0,60.0,60.0,0.0854
12.0,80.0,60.0,45.0,0.0961
12.0,80.0,60.0,30.0,0.1251
12.0,80.0,60.0,15.0,0.2606
12.0,80.0,60.0,0.0,0.4486
12.0,80.0,70.0,180.0,0.1266
12.0,80.0,70.0,165.0,0.1298
12.0,80.0,70.0,150.0,0.1335
12.0,80.0,70.0,135.0,0.1327
12.0,80.0,70.0,120.0,0.1289
12.0,80.0,70.0,105.0,0.1333
12.0,80.0,70.0,90.0,0.1370
