wl a_phy_star_GH2017 a_phy_star_Ciotti
584 0.00345164818629431 0.0039584986851542
585 0.00345494174372398 0.00396227587855606
586 0.00345823530115365 0.00396605307195793
587 0.00344835462886464 0.00395472149175233
588 0.00343847395657563 0.00394338991154674
589 0.00350434510516904 0.00401893377958403
590 0.00357021625376244 0.00409447764762132
591 0.0034417675140053 0.0039471671049486
592 0.00331331877424817 0.00379985656227588
593 0.00336601569312289 0.00386029165670571
594 0.00341871261199761 0.00392072675113555
595 0.00335942857826355 0.00385273726990199
596 0.00330014454452949 0.00378474778866842
597 0.00328367675738114 0.0037658618216591
598 0.00326720897023279 0.00374697585464977
599 0.00323756695336575 0.00371298111403299
600 0.00320792493649872 0.00367898637341621
601 0.00314534734533499 0.00360721969878078
602 0.00308276975417126 0.00353545302414535
603 0.00312558600075697 0.00358455653836959
604 0.00316840224734268 0.00363366005259383
605 0.003155228017624 0.00361855127898637
606 0.00314205378790532 0.00360344250537892
607 0.00323756695336575 0.00371298111403299
608 0.00333308011882619 0.00382251972268707
609 0.00339565770998992 0.0038942863973225
610 0.00345823530115365 0.00396605307195793
611 0.0034977579903097 0.0040113793927803
612 0.00353728067946574 0.00405670571360268
613 0.00355374846661409 0.004075591680612
614 0.00357021625376244 0.00409447764762132
615 0.00368878432123056 0.00423045661008845
616 0.00380735238869869 0.00436643557255558
617 0.00392921401359648 0.00450619172842458
618 0.00405107563849428 0.00464594788429357
619 0.00404778208106461 0.00464217069089171
620 0.00404448852363494 0.00463839349748984
621 0.00408071765536131 0.00467994262491035
622 0.00411694678708768 0.00472149175233086
623 0.00417293726339208 0.00478570404016256
624 0.00422892773969647 0.00484991632799426
625 0.00428821177343053 0.00491790580922783
626 0.00434749580716459 0.00498589529046139
627 0.00433432157744591 0.00497078651685393
628 0.00432114734772723 0.00495567774324648
629 0.00446606387463272 0.00512187425292852
630 0.00461098040153821 0.00528807076261057
631 0.00468014510756128 0.00536739182404973
632 0.00474930981358435 0.00544671288548888
633 0.00471637423928765 0.00540894095147024
634 0.00468343866499095 0.00537116901745159
635 0.00476907115816237 0.00546937604590007
636 0.0048547036513338 0.00556758307434856
637 0.00481518096217775 0.00552225675352618
638 0.00477565827302171 0.0054769304327038
639 0.0047657776007327 0.00546559885249821
640 0.00475589692844369 0.00545426727229261
641 0.00474601625615468 0.00544293569208702
642 0.00473613558386567 0.00543160411188143
643 0.00467355799270194 0.005359837437246
644 0.00461098040153821 0.00528807076261057
645 0.00469331933727996 0.00538250059765718
646 0.00477565827302171 0.0054769304327038
647 0.00473942914129534 0.00543538130528329
648 0.00470320000956897 0.00539383217786278
649 0.00471308068185798 0.00540516375806837
650 0.00472296135414699 0.00541649533827397
651 0.00477895183045138 0.00548070762610567
652 0.00483494230675577 0.00554491991393737
653 0.00512477536056675 0.00587731293330146
654 0.00541460841437772 0.00620970595266555
655 0.00566821233646232 0.00650054984460913
656 0.00592181625854692 0.00679139373655271
657 0.00627422690352163 0.00719555343055224
658 0.00662663754849633 0.00759971312455176
659 0.00719642298382927 0.00825316758307435
660 0.00776620841916221 0.00890662204159694
661 0.00825036136132372 0.00946186947167105
662 0.00873451430348523 0.0100171169017452
663 0.00930429973881816 0.0106705713602678
664 0.0098740851741511 0.0113240258187903
665 0.0106283098255456 0.0121890031078174
666 0.01138253447694 0.0130539803968444
667 0.0118271647299455 0.0135639015060961
668 0.012271794982951 0.0140738226153478
669 0.0128251126311355 0.0147083911068611
670 0.0133784302793201 0.0153429595983744
671 0.013569456610241 0.0155620368156825
672 0.0137604829411619 0.0157811140329907
673 0.0136814375628498 0.0156904613913459
674 0.0136023921845377 0.0155998087497012
675 0.0137769507283102 0.0158
676 0.0139515092720827 0.0160001912502988
677 0.0137044924648575 0.015716901745159
678 0.0134574756576322 0.0154336122400191
679 0.0130128454046268 0.0149236911307674
680 0.0125682151516213 0.0144137700215157
681 0.012031365290585 0.0137980874970117
682 0.0114945154295488 0.0131824049725078
683 0.0106810067444203 0.0122494382022472
684 0.00986749805929176 0.0113164714319866
685 0.00909351206331927 0.0104288309825484
686 0.00831952606734679 0.00954119053311021
687 0.00747637536535123 0.00857422902223285
688 0.00663322466335568 0.00760726751135549
689 0.00593169693083593 0.00680272531675831
690 0.00523016919831619 0.00599818312216113
691 0.00467026443527227 0.00535606024384413
692 0.00411035967222834 0.00471393736552713
693 0.00349117087545036 0.00400382500597657
694 0.00287198207867237 0.00329371264642601
695 0.00251627787626799 0.00288577575902462
696 0.00216057367386362 0.00247783887162324
697 0.00189379552206033 0.0021718862060722
698 0.00162701737025705 0.00186593354052116
699 0.00136353277588344 0.00156375806837198
700 0.00110004818150983 0.00126158259622281
701 0.00131975441915653 0.00151355116483245
702 0.00110676978949324 0.00126929122552927
703 0.00092223581193973 0.00105765971846768
704 0.000763567059255898 0.000875691564422319
705 0.000628163794782596 0.000720405273510211
706 0.000513474799481092 0.000588874997943491
707 0.000417047845312795 0.000478288417073432
708 0.000336568250161359 0.000385990953834362
709 0.000269886352083495 0.000309517283396878
710 0.000215035031524518 0.000246611428398721
711 0.000170238594849075 0.000195236946960127
712 0.000133914421737103 0.000153578821988408
713 0.000104668786704983 0.000120038669118589
714 8.12882071216471e-05 9.32248142459282e-05
715 6.27275629911994e-05 7.19386687813546e-05
716 4.80960932393613e-05 5.5158669590097e-05
717 3.66422135761815e-05 4.20228674632618e-05
718 2.77379344813685e-05 3.18110569928253e-05
719 2.08634943970035e-05 2.39271532557109e-05
720 1.55926703140657e-05 1.78823453622423e-05
721 1.15790907744824e-05 1.32793996178617e-05
722 8.54375795156962e-06 9.79834930797905e-06
723 6.26388720823471e-06 7.18369542301813e-06
724 4.56309422798561e-06 5.23315283795135e-06
725 3.30290026996232e-06 3.78790817319018e-06
726 2.37548339657993e-06 2.72430659048792e-06
727 1.69757532267842e-06 1.94685243688963e-06
728 1.2053873314468e-06 1.38239006674558e-06
729 8.50442014312158e-07 9.75323501630914e-07
730 5.96188105878757e-07 6.83734177369721e-07
731 4.15281345360428e-07 4.76262518904976e-07
732 2.87423354358764e-07 3.29629472328487e-07
733 1.97661551283723e-07 2.26686773573579e-07
734 1.35065011766242e-07 1.54898368150611e-07
735 9.17031042715778e-08 1.05169066512924e-07
736 6.18651014274015e-08 7.09495607431002e-08
737 4.14694176368153e-08 4.75589128235233e-08
738 2.76204442209804e-08 3.1676314105902e-08
739 1.82790616227408e-08 2.0963214526552e-08
740 1.20198113121609e-08 1.37848368973179e-08
741 7.85347595936865e-09 9.00670421235106e-09
742 5.09855023239351e-09 5.84723682768793e-09
743 3.28891009297152e-09 3.77186363613595e-09
744 2.10803499410479e-09 2.41758525262149e-09
745 1.34253045329241e-09 1.53967170096875e-09
746 8.49554003607826e-10 9.74305092738762e-10
747 5.34168595020211e-10 6.12607533245821e-10
748 3.33723067604568e-10 3.82727976032973e-10
749 2.07164157450147e-10 2.3758477127934e-10
750 1.2778018847158e-10 1.46543819286679e-10
751 7.83128349813503e-11 8.98125294273371e-11
752 4.7689512507314e-11 5.46923853089789e-11
753 2.88558143567098e-11 3.30930897429387e-11
754 1.73485947719648e-11 1.98961150985159e-11
755 1.03637227402035e-11 1.18855632515787e-11
756 6.15159569116746e-12 7.05491467866831e-12
757 3.62810876141348e-12 4.16087126685717e-12
758 2.12614718854831e-12 2.43835709668561e-12
759 1.2380177479467e-12 1.41981203267009e-12
760 7.16276874988927e-13 8.21457145924853e-13
761 4.11770760985894e-13 4.72236429662771e-13
762 2.35207190903067e-13 2.69745728902978e-13
763 1.33495369136769e-13 1.53098234432e-13
764 7.52839367837695e-14 8.63388586227057e-14
765 4.21850878084633e-14 4.83796741759467e-14
766 2.34874629927715e-14 2.69364333664352e-14
767 1.29937281250452e-14 1.49017666118122e-14
768 7.14252809866299e-15 8.19135860934569e-15
769 3.90113208463489e-15 4.47398616375768e-15
770 2.11714141391235e-15 2.42802888676063e-15
771 1.14164110055921e-15 1.30928314578127e-15
772 6.11687828427752e-16 7.0150992623488e-16
773 3.25649636286374e-16 3.73469017549125e-16
774 1.7226294648869e-16 1.97558560540423e-16
775 9.05427457666279e-17 1.03838317442265e-16
776 4.72863688089329e-17 5.42300427659856e-17
777 2.45379786945894e-17 2.81412099832678e-17
778 1.26520855615054e-17 1.45099562170173e-17
779 6.48195438883728e-18 7.43378425047111e-18
780 3.29966869542491e-18 3.78420206443666e-18
781 1.66899569970522e-18 1.91407609531146e-18
782 8.38804234324318e-19 9.61976794697426e-19
783 4.18877011036841e-19 4.80386183045733e-19
784 2.07841827787613e-19 2.38361952786562e-19
785 1.02470745397897e-19 1.17517860752729e-19
786 5.01981085192714e-20 5.75693511754155e-20
787 2.44340425666792e-20 2.80220115587858e-20
788 1.18174511158731e-20 1.35527615154428e-20
789 5.67901241540678e-21 6.51293583993477e-21
790 2.71170434576986e-21 3.10989924462181e-21
791 1.28656689246923e-21 1.47549028096924e-21
792 6.06516920183109e-22 6.95579706124746e-22
793 2.84101800407305e-22 3.25820171310577e-22
794 1.32228650666147e-22 1.51645507175402e-22
795 6.11501690150302e-23 7.01296454847654e-23
796 2.80989617166316e-23 3.22250985633911e-23
797 1.28293129390964e-23 1.47132082007951e-23
798 5.82018836343493e-24 6.67484249278077e-24
799 2.62356118578727e-24 3.00881287542523e-24
800 1.17507576465052e-24 1.3476274574552e-24
